User-Email,Booked,login,provider-booked,provider-schedule,provider-search,provider-select
1.2.3463@example.com,1,2,2,4,2,6
1.2.3457@example.com,1,4,2,3,4,3
1.2.3453@example.com,1,2,2,3,3,2
1.2.3446@example.com,1,2,2,6,1,2
1.2.3442@example.com,1,2,2,4,2,2
1.2.3439@example.com,1,2,2,5,1,2
1.2.3431@example.com,1,5,2,6,2,2
1.2.343@example.com,1,5,2,3,2,1
1.2.3425@example.com,1,6,2,5,0,2
1.2.3420@example.com,1,2,2,3,4,3
1.2.3418@example.com,1,3,2,7,2,3
1.2.3414@example.com,1,2,2,5,0,2
1.2.3413@example.com,1,1,2,8,1,3
1.2.3411@example.com,1,1,2,3,1,2
1.2.341@example.com,1,6,2,4,0,2
1.2.3407@example.com,1,4,2,6,4,6
1.2.3398@example.com,1,1,2,4,2,2
1.2.3385@example.com,1,2,2,4,1,1
1.2.3377@example.com,1,1,2,3,1,2
1.2.3358@example.com,1,2,2,5,1,3
1.2.3357@example.com,1,9,2,3,0,1
1.2.3350@example.com,1,7,2,5,4,7
1.2.3346@example.com,1,1,2,4,4,1
1.2.3344@example.com,1,1,2,4,2,2
1.2.3340@example.com,1,2,2,3,0,2
1.2.3335@example.com,1,6,2,5,2,1
1.2.3330@example.com,1,3,2,6,2,6
1.2.3320@example.com,1,3,2,7,0,3
1.2.3317@example.com,1,1,2,3,0,2
1.2.3314@example.com,1,2,2,3,3,2
1.2.3313@example.com,1,3,2,5,1,6
1.2.3308@example.com,1,2,2,6,1,2
1.2.3300@example.com,1,2,2,5,3,2
1.2.3273@example.com,1,1,2,4,6,2
1.2.3269@example.com,1,1,2,3,2,2
1.2.3237@example.com,1,3,2,2,1,2
1.2.323@example.com,1,7,2,3,4,6
1.2.3228@example.com,1,4,2,7,8,3
1.2.3227@example.com,1,4,2,5,2,3
1.2.3223@example.com,1,2,2,7,0,3
1.2.3222@example.com,1,3,2,6,7,3
1.2.3219@example.com,1,1,2,4,0,2
1.2.3218@example.com,1,7,2,6,4,2
1.2.3215@example.com,1,2,2,4,2,2
1.2.3214@example.com,1,2,2,6,2,2
1.2.3208@example.com,1,3,2,3,6,6
1.2.3198@example.com,1,3,2,7,1,3
1.2.3197@example.com,1,3,2,7,1,2
1.2.3194@example.com,1,3,2,3,0,2
1.2.3191@example.com,1,4,2,7,1,4
1.2.3190@example.com,1,2,2,3,1,2
1.2.3189@example.com,1,3,2,4,1,2
1.2.3188@example.com,1,3,2,5,3,2
1.2.3187@example.com,1,4,2,10,7,7
1.2.3185@example.com,1,6,2,5,6,2
1.2.3183@example.com,1,1,2,3,1,3
1.2.3182@example.com,1,2,2,5,0,2
1.2.3180@example.com,1,3,2,4,2,3
1.2.3178@example.com,1,4,2,5,5,7
1.2.3174@example.com,1,2,2,4,2,1
1.2.3169@example.com,1,2,2,4,0,2
1.2.3168@example.com,1,2,2,2,3,2
1.2.3167@example.com,1,8,2,5,4,6
1.2.3164@example.com,1,2,2,5,0,2
1.2.3162@example.com,1,1,2,5,0,2
1.2.3159@example.com,1,1,2,4,1,2
1.2.3157@example.com,1,1,2,4,2,2
1.2.3155@example.com,1,2,2,4,0,2
1.2.3142@example.com,1,5,2,3,6,3
1.2.3139@example.com,1,4,2,11,3,6
1.2.3135@example.com,1,4,2,4,4,3
1.2.3134@example.com,1,5,2,3,6,3
1.2.3124@example.com,1,2,2,6,2,2
1.2.3123@example.com,1,3,2,5,2,2
1.2.3122@example.com,1,2,2,3,2,6
1.2.3117@example.com,1,2,2,5,2,2
1.2.3115@example.com,1,2,2,4,0,2
1.2.3111@example.com,1,4,2,4,3,3
1.2.3110@example.com,1,6,2,3,2,2
1.2.3102@example.com,1,1,2,3,0,2
1.2.3099@example.com,1,3,2,6,1,3
1.2.3096@example.com,1,3,2,4,2,3
1.2.3095@example.com,1,2,2,3,0,2
1.2.3093@example.com,1,2,2,6,4,2
1.2.3092@example.com,1,3,2,4,4,2
1.2.309@example.com,1,3,2,4,1,1
1.2.3089@example.com,1,2,2,4,1,2
1.2.3082@example.com,1,2,2,4,1,2
1.2.308@example.com,1,3,2,6,1,2
1.2.3077@example.com,1,2,2,3,2,1
1.2.3071@example.com,1,2,2,5,0,2
1.2.3064@example.com,1,4,2,7,5,4
1.2.3044@example.com,1,1,2,3,0,2
1.2.3043@example.com,1,5,2,6,7,3
1.2.3041@example.com,1,2,2,4,0,2
1.2.304@example.com,1,3,2,4,0,2
1.2.3039@example.com,1,6,2,6,1,3
1.2.3035@example.com,1,4,2,3,1,2
1.2.302@example.com,1,3,2,5,3,3
1.2.3006@example.com,1,3,2,4,2,3
1.2.3000@example.com,1,6,2,6,5,10
1.2.300@example.com,1,3,2,4,3,3
1.2.2998@example.com,1,4,2,9,5,4
1.2.2994@example.com,1,7,2,6,2,3
1.2.2987@example.com,1,3,2,3,1,2
1.2.2982@example.com,1,8,2,8,1,2
1.2.2981@example.com,1,2,2,4,0,2
1.2.2978@example.com,1,7,2,2,2,3
1.2.2977@example.com,1,2,2,3,4,2
1.2.2976@example.com,1,1,2,4,0,2
1.2.2970@example.com,1,7,2,4,3,6
1.2.2966@example.com,1,2,2,4,7,2
1.2.2964@example.com,1,3,2,5,1,1
1.2.2963@example.com,1,8,2,3,7,3
1.2.2962@example.com,1,2,2,6,1,2
1.2.2960@example.com,1,1,2,5,0,2
1.2.296@example.com,1,2,2,5,5,1
1.2.2958@example.com,1,2,2,2,1,2
1.2.2954@example.com,1,6,2,5,4,6
1.2.2952@example.com,1,4,2,5,5,3
1.2.2951@example.com,1,2,2,4,1,2
1.2.2940@example.com,1,2,2,4,0,2
1.2.2936@example.com,1,2,2,4,0,1
1.2.2918@example.com,1,11,2,6,7,5
1.2.291@example.com,1,2,2,3,1,2
1.2.2903@example.com,1,5,2,6,4,4
1.2.2902@example.com,1,3,2,5,3,2
1.2.2897@example.com,1,2,2,4,3,2
1.2.2896@example.com,1,2,2,8,2,3
1.2.2895@example.com,1,2,2,2,1,1
1.2.2894@example.com,1,2,2,6,0,2
1.2.2893@example.com,1,1,2,5,0,2
1.2.2886@example.com,1,2,2,5,1,3
1.2.2881@example.com,1,6,2,5,3,6
1.2.2877@example.com,1,3,2,4,1,1
1.2.2876@example.com,1,3,2,4,1,3
1.2.2874@example.com,1,2,2,4,4,3
1.2.2873@example.com,1,7,2,6,5,6
1.2.2864@example.com,1,2,2,4,2,3
1.2.2861@example.com,1,5,2,6,5,6
1.2.286@example.com,1,1,2,4,1,1
1.2.2857@example.com,1,2,2,5,3,1
1.2.2856@example.com,1,2,2,4,2,1
1.2.2851@example.com,1,2,2,5,2,2
1.2.2845@example.com,1,1,2,4,4,2
1.2.2841@example.com,1,3,2,3,2,3
1.2.2838@example.com,1,3,2,6,1,3
1.2.2836@example.com,1,3,2,7,5,2
1.2.2835@example.com,1,3,2,4,3,1
1.2.2829@example.com,1,2,2,2,0,1
1.2.2827@example.com,1,2,2,6,2,6
1.2.282@example.com,1,2,2,4,3,2
1.2.2817@example.com,1,3,2,4,1,2
1.2.2807@example.com,1,8,2,3,3,2
1.2.2799@example.com,1,2,2,5,4,2
1.2.2791@example.com,1,5,2,10,5,3
1.2.279@example.com,1,3,2,7,6,4
1.2.2789@example.com,1,2,2,4,2,2
1.2.2783@example.com,1,1,2,4,6,0
1.2.2777@example.com,1,3,2,6,1,2
1.2.2774@example.com,1,2,2,3,3,2
1.2.2773@example.com,1,0,2,4,1,1
1.2.2771@example.com,1,5,2,5,5,2
1.2.2769@example.com,1,1,2,5,1,2
1.2.2764@example.com,1,4,2,5,2,4
1.2.276@example.com,1,2,2,1,1,2
1.2.2755@example.com,1,2,2,7,1,3
1.2.2749@example.com,1,2,2,5,1,1
1.2.2741@example.com,1,2,2,4,0,2
1.2.274@example.com,1,2,2,5,4,2
1.2.2736@example.com,1,5,2,4,1,2
1.2.2735@example.com,1,2,2,6,1,2
1.2.2733@example.com,1,1,2,5,1,2
1.2.2731@example.com,1,2,2,4,2,2
1.2.2726@example.com,1,3,2,4,2,3
1.2.2724@example.com,1,3,2,7,3,3
1.2.2720@example.com,1,3,2,6,4,6
1.2.2711@example.com,1,7,2,8,3,3
1.2.2707@example.com,1,2,2,7,3,3
1.2.2705@example.com,1,4,2,9,3,2
1.2.2702@example.com,1,1,2,4,0,2
1.2.2687@example.com,1,1,2,5,1,2
1.2.2676@example.com,1,2,2,4,0,2
1.2.2675@example.com,1,3,2,6,4,2
1.2.2671@example.com,1,3,2,9,8,3
1.2.2669@example.com,1,1,2,5,0,2
1.2.2666@example.com,1,3,2,2,1,2
1.2.2665@example.com,1,2,2,6,1,2
1.2.266@example.com,1,7,2,4,2,4
1.2.2656@example.com,1,2,2,6,1,2
1.2.2645@example.com,1,4,2,6,1,2
1.2.2644@example.com,1,2,2,4,0,2
1.2.2636@example.com,1,4,2,7,4,4
1.2.2635@example.com,1,7,2,9,5,3
1.2.2631@example.com,1,2,2,4,3,2
1.2.2629@example.com,1,2,2,5,3,2
1.2.2628@example.com,1,2,2,5,3,2
1.2.2626@example.com,1,6,2,9,2,6
1.2.2625@example.com,1,3,2,8,2,7
1.2.2624@example.com,1,5,2,8,1,3
1.2.262@example.com,1,1,2,3,4,1
1.2.2609@example.com,1,3,2,3,5,3
1.2.2604@example.com,1,2,2,4,0,2
1.2.2601@example.com,1,2,2,3,4,2
1.2.2597@example.com,1,2,2,4,1,2
1.2.2592@example.com,1,3,2,9,2,2
1.2.2591@example.com,1,1,2,5,1,2
1.2.2587@example.com,1,3,2,9,1,4
1.2.2576@example.com,1,1,2,5,2,2
1.2.2563@example.com,1,2,2,6,2,3
1.2.2560@example.com,1,1,2,5,2,2
1.2.2558@example.com,1,2,2,3,0,2
1.2.2553@example.com,1,2,2,5,1,1
1.2.2545@example.com,1,4,2,3,5,2
1.2.2542@example.com,1,1,2,4,1,2
1.2.2536@example.com,1,2,2,2,1,5
1.2.2535@example.com,1,5,2,6,6,4
1.2.253@example.com,1,2,2,6,0,2
1.2.2510@example.com,1,2,2,4,2,2
1.2.251@example.com,1,4,2,8,4,4
1.2.2502@example.com,1,7,2,3,1,3
1.2.2501@example.com,1,4,2,6,3,3
1.2.2500@example.com,1,3,2,2,1,2
1.2.2498@example.com,1,3,2,4,6,3
1.2.2497@example.com,1,2,2,4,1,3
1.2.2495@example.com,1,2,2,5,0,2
1.2.2491@example.com,1,4,2,4,4,3
1.2.249@example.com,1,3,2,4,0,2
1.2.2488@example.com,1,3,2,5,5,2
1.2.2475@example.com,1,3,2,7,2,3
1.2.2471@example.com,1,2,2,7,1,2
1.2.2468@example.com,1,3,2,4,1,2
1.2.2463@example.com,1,2,2,4,1,2
1.2.2460@example.com,1,6,2,6,1,3
1.2.246@example.com,1,1,2,2,3,2
1.2.2439@example.com,1,6,2,4,6,3
1.2.2435@example.com,1,7,2,4,2,0
1.2.243@example.com,1,1,2,5,5,2
1.2.2429@example.com,1,1,2,3,1,2
1.2.2427@example.com,1,11,2,3,3,2
1.2.2426@example.com,1,3,2,4,1,2
1.2.2424@example.com,1,2,2,5,7,6
1.2.2421@example.com,1,1,2,3,4,2
1.2.2417@example.com,1,2,2,4,1,0
1.2.2393@example.com,1,4,2,5,1,1
1.2.2377@example.com,1,1,2,5,1,2
1.2.2374@example.com,1,3,2,6,5,2
1.2.2373@example.com,1,3,2,5,1,2
1.2.2372@example.com,1,1,2,2,1,2
1.2.2367@example.com,1,3,2,6,0,3
1.2.236@example.com,1,2,2,2,0,2
1.2.2353@example.com,1,6,2,3,1,2
1.2.2352@example.com,1,2,2,7,3,2
1.2.2348@example.com,1,6,2,4,1,3
1.2.2343@example.com,1,2,2,6,1,3
1.2.2336@example.com,1,3,2,5,3,3
1.2.2332@example.com,1,2,2,6,3,3
1.2.2331@example.com,1,1,2,6,4,3
1.2.2319@example.com,1,3,2,5,2,3
1.2.2313@example.com,1,3,2,5,1,3
1.2.2305@example.com,1,3,2,7,1,2
1.2.2298@example.com,1,5,2,4,2,3
1.2.2297@example.com,1,2,2,4,0,2
1.2.2296@example.com,1,5,2,8,9,4
1.2.2295@example.com,1,2,2,4,0,2
1.2.2290@example.com,1,2,2,5,0,1
1.2.229@example.com,1,2,2,4,1,2
1.2.2282@example.com,1,2,2,4,1,2
1.2.2281@example.com,1,2,2,3,2,2
1.2.2273@example.com,1,2,2,2,1,2
1.2.2268@example.com,1,1,2,4,1,2
1.2.2260@example.com,1,6,2,3,0,1
1.2.2249@example.com,1,2,2,3,1,2
1.2.2248@example.com,1,2,2,5,0,1
1.2.2241@example.com,1,5,2,3,5,5
1.2.2240@example.com,1,0,2,4,2,2
1.2.2230@example.com,1,2,2,7,4,3
1.2.2229@example.com,1,4,2,4,5,6
1.2.2227@example.com,1,2,2,8,4,3
1.2.2222@example.com,1,3,2,5,6,6
1.2.2219@example.com,1,2,2,5,0,2
1.2.2216@example.com,1,2,2,3,1,2
1.2.2209@example.com,1,3,2,5,2,3
1.2.2207@example.com,1,3,2,6,3,2
1.2.2206@example.com,1,4,2,4,5,7
1.2.2202@example.com,1,5,2,5,2,2
1.2.2200@example.com,1,2,2,5,2,2
1.2.219@example.com,1,2,2,3,0,1
1.2.2186@example.com,1,3,2,9,1,6
1.2.2183@example.com,1,1,2,4,0,2
1.2.2174@example.com,1,2,2,2,2,1
1.2.2172@example.com,1,4,2,8,4,4
1.2.2168@example.com,1,3,2,6,3,3
1.2.2164@example.com,1,5,2,5,2,2
1.2.2160@example.com,1,4,2,5,1,2
1.2.216@example.com,1,4,2,8,4,4
1.2.2159@example.com,1,2,2,7,3,3
1.2.2158@example.com,1,3,2,4,6,3
1.2.2156@example.com,1,6,2,2,3,3
1.2.2155@example.com,1,2,2,4,0,2
1.2.215@example.com,1,5,2,4,1,1
1.2.2147@example.com,1,3,2,8,3,3
1.2.2143@example.com,1,2,2,4,0,2
1.2.213@example.com,1,2,2,2,4,4
1.2.2126@example.com,1,1,2,3,2,2
1.2.2124@example.com,1,3,2,8,6,3
1.2.2119@example.com,1,0,2,4,1,2
1.2.2117@example.com,1,2,2,4,1,2
1.2.2115@example.com,1,5,2,3,6,5
1.2.2113@example.com,1,2,2,4,1,1
1.2.211@example.com,1,2,2,7,3,3
1.2.2107@example.com,1,3,2,7,2,3
1.2.2103@example.com,1,3,2,5,2,3
1.2.2101@example.com,1,2,2,9,4,3
1.2.2100@example.com,1,3,2,6,3,9
1.2.210@example.com,1,5,2,10,2,3
1.2.2096@example.com,1,2,2,5,2,2
1.2.2095@example.com,1,2,2,4,4,3
1.2.2084@example.com,1,1,2,2,0,2
1.2.2072@example.com,1,2,2,5,5,3
1.2.2062@example.com,1,7,2,8,5,4
1.2.206@example.com,1,3,2,5,0,3
1.2.2054@example.com,1,1,2,3,1,2
1.2.2053@example.com,1,1,2,4,1,2
1.2.205@example.com,1,3,2,5,5,3
1.2.2049@example.com,1,3,2,5,0,3
1.2.2046@example.com,1,3,2,5,5,3
1.2.2041@example.com,1,3,2,5,2,6
1.2.2040@example.com,1,3,2,8,3,3
1.2.2037@example.com,1,3,2,4,1,2
1.2.2034@example.com,1,2,2,6,2,7
1.2.2033@example.com,1,4,2,7,1,3
1.2.2030@example.com,1,2,2,4,1,2
1.2.2026@example.com,1,2,2,5,0,1
1.2.2023@example.com,1,1,2,5,3,1
1.2.2017@example.com,1,2,2,7,1,3
1.2.2015@example.com,1,3,2,5,4,2
1.2.2014@example.com,1,6,2,4,6,4
1.2.2008@example.com,1,3,2,4,5,2
1.2.2007@example.com,1,1,2,3,1,2
1.2.200@example.com,1,3,2,3,0,2
1.2.1997@example.com,1,1,2,2,1,2
1.2.1991@example.com,1,5,2,6,2,1
1.2.1990@example.com,1,1,2,4,1,2
1.2.1987@example.com,1,3,2,5,1,2
1.2.1978@example.com,1,2,2,5,0,2
1.2.1968@example.com,1,1,2,4,0,2
1.2.1950@example.com,1,6,2,4,1,3
1.2.1948@example.com,1,5,2,3,1,1
1.2.1947@example.com,1,3,2,6,6,2
1.2.1940@example.com,1,3,2,3,1,2
1.2.1936@example.com,1,0,2,2,2,1
1.2.1934@example.com,1,3,2,6,3,3
1.2.1930@example.com,1,1,2,3,1,1
1.2.1927@example.com,1,2,2,5,1,2
1.2.1926@example.com,1,1,2,4,2,2
1.2.1921@example.com,1,2,2,5,1,2
1.2.1918@example.com,1,2,2,4,3,3
1.2.1915@example.com,1,0,2,2,0,1
1.2.1913@example.com,1,1,2,5,0,2
1.2.1906@example.com,1,7,2,4,4,3
1.2.1894@example.com,1,3,2,4,3,2
1.2.189@example.com,1,5,2,2,4,2
1.2.1873@example.com,1,4,2,5,2,3
1.2.1856@example.com,1,2,2,4,0,1
1.2.1851@example.com,1,4,2,5,3,4
1.2.1845@example.com,1,4,2,5,2,3
1.2.1842@example.com,1,1,2,6,1,3
1.2.184@example.com,1,2,2,4,1,2
1.2.1827@example.com,1,2,2,5,2,2
1.2.1824@example.com,1,4,2,4,2,2
1.2.1808@example.com,1,2,2,3,1,2
1.2.1807@example.com,1,2,2,5,0,2
1.2.1802@example.com,1,2,2,5,0,2
1.2.1798@example.com,1,4,2,5,2,3
1.2.1797@example.com,1,3,2,3,7,6
1.2.1794@example.com,1,3,2,3,5,2
1.2.1789@example.com,1,2,2,7,5,4
1.2.1776@example.com,1,2,2,5,4,2
1.2.1773@example.com,1,5,2,3,4,2
1.2.1768@example.com,1,2,2,7,3,1
1.2.1763@example.com,1,3,2,7,5,3
1.2.1745@example.com,1,3,2,7,3,3
1.2.1735@example.com,1,2,2,4,0,2
1.2.1722@example.com,1,3,2,4,4,2
1.2.1721@example.com,1,2,2,4,1,1
1.2.1716@example.com,1,3,2,5,4,2
1.2.1714@example.com,1,3,2,4,4,6
1.2.1713@example.com,1,4,2,6,3,3
1.2.1712@example.com,1,5,2,3,3,5
1.2.1704@example.com,1,2,2,3,1,2
1.2.1699@example.com,1,3,2,4,1,6
1.2.1696@example.com,1,2,2,2,2,2
1.2.1693@example.com,1,3,2,5,2,6
1.2.1689@example.com,1,2,2,4,4,2
1.2.1687@example.com,1,3,2,4,3,2
1.2.1686@example.com,1,3,2,9,6,6
1.2.1683@example.com,1,2,2,5,1,2
1.2.1682@example.com,1,2,2,4,2,2
1.2.1663@example.com,1,7,2,6,2,4
1.2.1659@example.com,1,3,2,4,3,3
1.2.1655@example.com,1,2,2,5,1,2
1.2.1649@example.com,1,1,2,4,1,2
1.2.1647@example.com,1,1,2,5,2,2
1.2.1643@example.com,1,1,2,5,1,2
1.2.1640@example.com,1,4,2,5,5,2
1.2.1635@example.com,1,2,2,5,1,2
1.2.1634@example.com,1,3,2,7,2,3
1.2.1631@example.com,1,6,2,5,3,1
1.2.1628@example.com,1,0,2,4,1,2
1.2.1626@example.com,1,3,2,6,1,3
1.2.1616@example.com,1,2,2,4,1,2
1.2.1613@example.com,1,3,2,3,3,6
1.2.1612@example.com,1,0,2,4,1,2
1.2.1603@example.com,1,3,2,7,3,2
1.2.160@example.com,1,2,2,4,1,2
1.2.1596@example.com,1,4,2,6,3,2
1.2.1594@example.com,1,3,2,4,2,2
1.2.1590@example.com,1,3,2,5,0,2
1.2.1577@example.com,1,1,2,5,1,2
1.2.1569@example.com,1,2,2,4,1,3
1.2.1568@example.com,1,2,2,6,0,2
1.2.1557@example.com,1,3,2,5,1,3
1.2.1556@example.com,1,1,2,3,0,2
1.2.1555@example.com,1,2,2,5,1,2
1.2.1553@example.com,1,3,2,4,5,3
1.2.1547@example.com,1,1,2,7,3,2
1.2.154@example.com,1,3,2,5,7,3
1.2.1534@example.com,1,4,2,5,2,4
1.2.1527@example.com,1,1,2,4,2,2
1.2.1523@example.com,1,3,2,5,1,2
1.2.1521@example.com,1,3,2,3,5,3
1.2.1520@example.com,1,2,2,7,1,2
1.2.1519@example.com,1,2,2,4,0,2
1.2.1518@example.com,1,3,2,6,2,3
1.2.1514@example.com,1,6,2,8,3,3
1.2.1511@example.com,1,3,2,5,1,3
1.2.1494@example.com,1,3,2,8,2,3
1.2.1491@example.com,1,2,2,3,0,2
1.2.1490@example.com,1,2,2,3,1,2
1.2.1489@example.com,1,3,2,3,0,2
1.2.1485@example.com,1,1,2,4,0,2
1.2.1477@example.com,1,1,2,6,1,2
1.2.1476@example.com,1,1,2,9,0,3
1.2.1465@example.com,1,3,2,9,4,2
1.2.1457@example.com,1,2,2,4,3,3
1.2.1453@example.com,1,1,2,5,1,1
1.2.145@example.com,1,3,2,3,1,2
1.2.1423@example.com,1,4,2,6,3,3
1.2.1419@example.com,1,2,2,5,1,3
1.2.1415@example.com,1,2,2,4,0,2
1.2.1414@example.com,1,1,2,4,2,1
1.2.1412@example.com,1,2,2,5,1,2
1.2.1408@example.com,1,3,2,3,2,3
1.2.1397@example.com,1,1,2,5,1,2
1.2.1381@example.com,1,2,2,3,2,2
1.2.1377@example.com,1,6,2,5,1,2
1.2.1375@example.com,1,2,2,3,1,1
1.2.1371@example.com,1,2,2,3,2,2
1.2.137@example.com,1,2,2,7,3,3
1.2.1368@example.com,1,6,2,3,2,2
1.2.1365@example.com,1,2,2,3,1,2
1.2.1364@example.com,1,2,2,4,2,2
1.2.1359@example.com,1,3,2,8,5,2
1.2.1355@example.com,1,3,2,6,4,2
1.2.1353@example.com,1,3,2,3,5,2
1.2.1347@example.com,1,7,2,3,5,7
1.2.1340@example.com,1,2,2,4,0,2
1.2.1337@example.com,1,2,2,7,2,3
1.2.1332@example.com,1,5,2,4,2,5
1.2.1330@example.com,1,7,2,5,5,3
1.2.1326@example.com,1,4,2,3,3,5
1.2.1313@example.com,1,3,2,9,0,3
1.2.1310@example.com,1,3,2,7,2,3
1.2.1303@example.com,1,4,2,6,5,7
1.2.1302@example.com,1,7,2,6,7,7
1.2.130@example.com,1,2,2,8,3,4
1.2.1295@example.com,1,0,2,4,2,2
1.2.1291@example.com,1,3,2,4,2,3
1.2.129@example.com,1,6,2,7,2,3
1.2.1285@example.com,1,2,2,4,2,6
1.2.1282@example.com,1,3,2,6,2,2
1.2.128@example.com,1,1,2,3,1,2
1.2.1274@example.com,1,2,2,2,1,2
1.2.1271@example.com,1,2,2,7,1,3
1.2.127@example.com,1,2,2,5,0,1
1.2.1265@example.com,1,4,2,6,2,3
1.2.1263@example.com,1,3,2,7,2,6
1.2.1261@example.com,1,5,2,2,7,3
1.2.126@example.com,1,3,2,9,2,3
1.2.1254@example.com,1,3,2,4,2,2
1.2.1250@example.com,1,4,2,4,1,6
1.2.1249@example.com,1,3,2,4,2,1
1.2.1248@example.com,1,1,2,4,3,2
1.2.1247@example.com,1,4,2,3,4,2
1.2.1246@example.com,1,12,2,7,6,9
1.2.1240@example.com,1,3,2,3,1,3
1.2.1237@example.com,1,6,2,5,10,3
1.2.1235@example.com,1,2,2,5,0,2
1.2.1234@example.com,1,2,2,2,1,1
1.2.1227@example.com,1,4,2,6,4,3
1.2.1222@example.com,1,3,2,6,3,3
1.2.1219@example.com,1,1,2,5,1,2
1.2.1207@example.com,1,1,2,4,1,2
1.2.1206@example.com,1,2,2,5,1,2
1.2.1203@example.com,1,2,2,3,4,2
1.2.1195@example.com,1,3,2,6,1,3
1.2.1189@example.com,1,2,2,3,2,2
1.2.1182@example.com,1,2,2,3,2,2
1.2.1179@example.com,1,5,2,5,3,3
1.2.1178@example.com,1,2,2,5,1,2
1.2.1171@example.com,1,4,2,3,10,7
1.2.1169@example.com,1,1,2,5,6,2
1.2.1167@example.com,1,7,2,2,5,2
1.2.1166@example.com,1,3,2,7,0,3
1.2.1165@example.com,1,2,2,7,4,2
1.2.1158@example.com,1,2,2,4,2,1
1.2.1156@example.com,1,1,2,5,1,2
1.2.1155@example.com,1,2,2,3,0,1
1.2.1152@example.com,1,2,2,6,2,1
1.2.1150@example.com,1,2,2,7,1,2
1.2.1148@example.com,1,3,2,2,1,2
1.2.1140@example.com,1,1,2,2,0,2
1.2.114@example.com,1,3,2,6,3,2
1.2.1136@example.com,1,1,2,4,0,2
1.2.1134@example.com,1,3,2,4,2,6
1.2.1131@example.com,1,2,2,3,2,2
1.2.1130@example.com,1,3,2,3,3,3
1.2.1128@example.com,1,2,2,2,1,2
1.2.1123@example.com,1,6,2,3,5,3
1.2.1121@example.com,1,2,2,6,4,3
1.2.1114@example.com,1,4,2,5,2,2
1.2.1111@example.com,1,2,2,7,2,3
1.2.1104@example.com,1,7,2,5,1,2
1.2.1089@example.com,1,2,2,6,2,3
1.2.1088@example.com,1,2,2,5,1,2
1.2.1083@example.com,1,2,2,3,2,2
1.2.1081@example.com,1,2,2,8,4,2
1.2.1073@example.com,1,3,2,4,4,2
1.2.1064@example.com,1,3,2,4,4,1
1.2.1058@example.com,1,2,2,3,0,2
1.2.1052@example.com,1,1,2,3,2,0
1.2.1051@example.com,1,2,2,4,0,1
1.2.105@example.com,1,2,2,8,4,3
1.2.1046@example.com,1,4,2,2,3,1
1.2.1040@example.com,1,3,2,5,2,6
1.2.1028@example.com,1,2,2,2,2,2
1.2.1022@example.com,1,2,2,4,1,2
1.2.1021@example.com,1,1,2,8,1,2
1.2.1020@example.com,1,3,2,7,4,6
1.2.1017@example.com,1,3,2,6,2,6
1.2.1013@example.com,1,5,2,5,5,3
1.2.1010@example.com,1,3,2,3,3,3
1.2.1001@example.com,1,2,2,4,0,2
1.2.100@example.com,1,2,2,3,3,2
1.2.9997@example.com,1,1,1,3,1,1
1.2.9994@example.com,1,1,1,1,0,1
1.2.999@example.com,1,5,1,2,2,1
1.2.9985@example.com,1,1,1,5,0,1
1.2.9974@example.com,1,1,1,2,1,1
1.2.9971@example.com,1,6,1,4,3,2
1.2.997@example.com,1,1,1,3,0,1
1.2.9962@example.com,1,1,1,4,0,2
1.2.9952@example.com,1,3,1,7,7,4
1.2.9947@example.com,1,3,1,2,1,2
1.2.9942@example.com,1,0,1,3,0,1
1.2.9939@example.com,1,2,1,4,1,2
1.2.9935@example.com,1,0,1,1,0,1
1.2.9934@example.com,1,1,1,4,1,1
1.2.9931@example.com,1,1,1,2,2,1
1.2.993@example.com,1,2,1,5,3,2
1.2.9929@example.com,1,2,1,4,1,5
1.2.9928@example.com,1,1,1,2,1,1
1.2.9924@example.com,1,2,1,2,4,2
1.2.992@example.com,1,1,1,2,0,1
1.2.9916@example.com,1,3,1,2,1,1
1.2.9912@example.com,1,1,1,2,0,1
1.2.9910@example.com,1,2,1,3,1,6
1.2.9906@example.com,1,2,1,4,1,2
1.2.9902@example.com,1,1,1,3,4,1
1.2.990@example.com,1,1,1,4,4,4
1.2.9898@example.com,1,3,1,2,1,2
1.2.9897@example.com,1,1,1,1,4,1
1.2.9896@example.com,1,2,1,3,1,2
1.2.989@example.com,1,3,1,2,1,2
1.2.9889@example.com,1,5,1,1,0,1
1.2.9886@example.com,1,2,1,5,5,1
1.2.9885@example.com,1,1,1,1,2,1
1.2.9876@example.com,1,3,1,5,3,3
1.2.9874@example.com,1,1,1,2,2,1
1.2.9872@example.com,1,1,1,1,1,1
1.2.9869@example.com,1,2,1,1,2,2
1.2.9865@example.com,1,0,1,2,1,1
1.2.9863@example.com,1,1,1,1,4,1
1.2.9862@example.com,1,0,1,1,3,1
1.2.986@example.com,1,0,1,1,0,1
1.2.985@example.com,1,2,1,7,4,2
1.2.9844@example.com,1,1,1,1,1,1
1.2.9841@example.com,1,4,1,3,4,2
1.2.984@example.com,1,1,1,2,1,1
1.2.9838@example.com,1,1,1,2,1,1
1.2.9836@example.com,1,1,1,3,3,1
1.2.9834@example.com,1,1,1,1,1,1
1.2.9833@example.com,1,6,1,6,7,5
1.2.9831@example.com,1,1,1,3,0,1
1.2.983@example.com,1,0,1,1,0,1
1.2.9822@example.com,1,1,1,3,1,1
1.2.9821@example.com,1,2,1,2,1,2
1.2.9819@example.com,1,0,1,2,0,1
